IP Start|IP End|AS Type|Country|Country Code|Region|Postal Code|Organization|Time Zone|Full Country Name|Country Code|AS Number
141.15.13.154|26.184.129.74|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
26.193.70.248|96.174.80.225|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
193.120.31.141|213.45.88.221|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
95.221.237.139|171.168.234.121|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
230.165.148.206|230.165.148.206|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
172.104.156.110|172.104.156.110|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
10.173.165.111|10.173.165.111|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
40.124.113.26|40.124.113.26|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
22.237.88.51|67.88.36.85|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
96.76.4.136|96.76.4.136|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
5.27.29.187|21.52.42.140|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
51.246.104.38|51.246.104.38|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
229.134.46.22|229.134.46.22|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
123.243.93.254|123.243.93.254|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
95.12.70.219|95.12.70.219|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
250.118.50.203|250.118.50.203|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
14.79.181.51|30.35.38.242|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
158.124.211.43|216.171.120.103|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
16.240.181.38|16.240.181.38|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
42.87.59.233|56.135.79.41|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
68.19.161.187|68.19.161.187|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
63.245.153.180|211.102.82.84|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
14.69.80.161|29.14.183.135|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
11.26.48.213|11.26.48.213|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
38.16.133.246|38.16.133.246|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
29.38.166.62|230.116.48.176|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
8.229.29.173|8.229.29.173|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
229.233.117.95|175.227.222.107|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
245.69.194.209|245.69.194.209|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
85.53.208.89|168.194.114.57|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
106.216.73.150|106.216.73.150|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
224.175.175.18|224.175.175.18|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
167.30.200.195|167.30.200.195|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
139.83.132.62|37.245.58.201|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
38.92.77.22|38.92.77.22|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
194.129.104.193|194.129.104.193|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
46.132.114.226|201.41.115.61|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
16.109.26.71|12.127.45.178|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
4.124.197.242|86.133.136.49|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
120.156.204.182|120.156.204.182|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
34.191.49.38|3.119.97.118|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
232.26.113.254|232.26.113.254|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
67.74.31.184|17.138.220.252|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
12.218.73.107|232.75.198.175|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
102.98.104.212|102.98.104.212|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
195.23.221.164|195.23.221.164|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
213.160.160.66|213.160.160.66|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
182.230.77.205|182.230.77.205|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
96.44.70.127|96.44.70.127|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
76.91.2.212|76.91.2.212|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
34.115.205.121|34.115.205.121|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
55.9.230.207|55.9.230.207|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
57.15.251.83|57.15.251.83|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
9.102.111.41|9.102.111.41|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
240.120.37.121|63.81.22.173|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
67.155.111.73|67.155.111.73|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
1.109.60.221|82.206.126.182|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
83.86.248.202|83.86.248.202|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
173.13.2.161|173.13.2.161|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
229.129.125.131|229.129.125.131|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
169.154.150.27|87.44.6.65|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
42.151.241.222|66.224.123.153|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
193.200.165.208|193.200.165.208|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
173.11.200.159|199.163.55.152|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
167.232.184.208|167.232.184.208|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
155.112.157.73|106.65.232.32|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
196.217.161.213|44.19.220.139|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
59.65.45.84|59.65.45.84|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
72.88.110.98|209.31.121.150|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
75.225.134.245|220.74.29.21|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
72.174.174.118|72.174.174.118|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
207.173.132.182|207.173.132.182|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
139.241.178.186|139.241.178.186|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
209.3.128.85|209.3.128.85|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
123.137.119.182|123.137.119.182|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
88.96.25.59|88.96.25.59|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
242.218.199.41|252.196.62.6|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
28.162.233.152|28.162.233.152|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
127.156.145.12|250.129.244.68|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
13.135.29.130|105.71.235.9|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
81.215.147.116|116.150.88.85|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
35.112.61.9|245.228.146.185|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
226.20.165.220|240.109.40.37|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
6.52.96.42|186.60.34.36|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
67.70.48.184|49.244.213.202|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
155.39.169.58|122.210.25.32|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
7.226.174.239|155.47.170.230|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
32.70.202.164|32.70.202.164|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
87.118.14.0|87.118.14.0|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
126.61.174.118|202.204.99.111|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
219.144.171.75|208.16.113.191|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
89.63.249.91|89.63.249.91|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
199.224.30.150|221.198.202.41|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
112.186.63.213|62.82.249.234|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
248.162.203.102|212.133.33.121|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
191.82.22.191|93.169.138.66|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
187.77.155.169|133.55.69.83|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
47.219.89.247|194.70.175.130|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
154.166.177.64|9.104.132.162|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
24.65.19.84|24.65.19.84|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
224.29.63.81|192.47.132.151|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
141.101.196.12|141.101.196.12|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
153.185.111.95|127.77.195.119|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
166.193.204.140|166.193.204.140|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
162.57.161.79|162.57.161.79|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
48.35.191.114|20.163.147.24|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
127.106.72.156|58.120.5.213|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
107.172.226.119|107.172.226.119|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
84.139.150.9|84.139.150.9|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
62.70.210.116|10.176.194.83|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
178.230.212.76|178.230.212.76|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
81.107.68.97|81.107.68.97|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
121.91.45.230|161.164.159.248|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
15.205.198.172|15.205.198.172|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
31.171.152.10|31.171.152.10|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
75.11.93.57|143.234.46.102|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
245.59.59.94|245.59.59.94|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
155.219.165.143|111.225.212.246|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
76.139.247.224|76.139.247.224|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
207.80.104.119|13.209.251.139|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
174.138.11.169|174.138.11.169|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
70.174.17.126|248.204.8.135|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
32.155.153.48|194.247.124.110|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
159.8.195.189|159.8.195.189|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
145.48.192.138|27.48.95.156|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
113.3.211.208|220.34.190.72|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
72.73.179.215|72.73.179.215|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
25.156.186.145|25.156.186.145|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
187.164.121.12|193.180.252.17|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
227.129.112.141|227.129.112.141|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
172.25.117.154|172.25.117.154|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
224.112.11.54|224.112.11.54|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
250.79.226.102|250.79.226.102|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
168.74.107.211|114.215.105.48|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
194.15.40.49|194.15.40.49|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
165.170.232.244|165.170.232.244|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
65.109.142.236|253.137.93.178|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
130.59.183.185|254.180.133.122|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
39.66.250.156|1.7.212.4|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
15.105.177.217|15.105.177.217|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
5.181.73.237|12.32.48.8|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
77.181.19.191|68.117.237.153|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
112.2.91.138|35.133.174.28|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
235.118.40.157|217.149.213.146|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
192.100.175.33|229.231.23.1|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
176.99.225.91|176.99.225.91|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
140.179.99.167|140.179.99.167|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
142.52.220.193|11.211.25.166|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
183.222.110.146|183.222.110.146|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
29.113.71.253|71.131.239.119|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
217.95.75.238|217.95.75.238|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
123.113.25.129|123.113.25.129|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
126.12.223.239|126.12.223.239|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
2.36.85.87|2.36.85.87|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
64.195.74.163|134.117.21.1|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
137.166.234.90|137.166.234.90|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
191.39.177.177|191.39.177.177|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
152.33.222.220|126.153.52.106|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
63.217.211.76|63.217.211.76|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
49.29.203.238|198.52.30.68|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
186.103.95.95|186.103.95.95|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
191.136.221.84|191.136.221.84|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
48.41.119.213|48.41.119.213|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
217.148.40.54|67.118.251.185|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
255.175.249.140|233.8.104.79|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
107.138.116.239|195.95.18.93|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
31.138.191.150|31.138.191.150|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
137.133.143.249|153.107.211.163|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
163.230.254.65|163.230.254.65|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
254.50.64.112|237.83.226.108|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
215.2.115.208|87.221.45.208|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
132.10.220.42|12.219.19.5|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
53.38.31.96|16.108.26.132|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
94.202.180.142|52.118.140.39|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
188.8.148.148|30.243.27.91|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
66.79.204.83|94.89.213.206|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
245.150.250.196|245.150.250.196|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
66.108.247.24|27.15.186.190|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
254.185.198.5|254.185.198.5|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
219.107.103.36|237.17.99.204|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
16.155.2.149|134.36.45.50|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
217.234.1.67|202.232.71.108|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
9.85.109.195|9.85.109.195|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
122.243.40.242|122.243.40.242|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
68.38.143.249|68.38.143.249|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
26.210.109.159|26.210.109.159|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
224.212.145.68|224.212.145.68|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
151.116.199.111|127.196.35.34|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
164.210.26.121|219.148.230.238|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
201.107.105.177|163.168.75.103|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
67.111.233.158|128.227.135.152|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
101.83.234.201|163.39.45.109|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
235.171.83.212|100.160.196.242|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
209.208.70.247|209.208.70.247|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
18.158.241.92|18.158.241.92|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
28.106.31.247|28.106.31.247|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
122.201.154.19|92.80.179.44|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
176.131.164.67|142.132.53.186|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
155.35.184.79|155.35.184.79|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
162.158.3.36|162.158.3.36|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
215.246.249.215|215.246.249.215|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
197.39.195.205|248.130.146.61|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
168.151.15.18|203.37.183.88|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
85.111.222.184|170.150.93.27|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
46.171.45.150|46.171.45.150|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
202.240.25.214|202.240.25.214|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
137.132.178.76|137.132.178.76|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
49.22.44.114|49.22.44.114|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
220.232.120.234|174.105.52.219|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
15.181.138.22|246.80.110.202|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
11.97.109.237|11.97.109.237|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
160.60.173.169|160.60.173.169|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
189.11.225.210|189.11.225.210|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
24.252.127.32|24.252.127.32|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
194.10.240.102|194.10.240.102|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
48.5.134.35|48.5.134.35|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
175.31.138.75|175.31.138.75|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
250.183.247.83|199.114.130.136|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
135.111.199.236|135.111.199.236|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
223.172.49.196|223.172.49.196|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
254.159.72.57|48.10.206.21|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
128.209.209.31|128.209.209.31|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
187.236.34.62|240.172.36.143|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
41.15.122.241|41.15.122.241|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
245.101.136.174|199.142.245.83|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
145.15.54.179|145.15.54.179|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
207.63.58.37|207.63.58.37|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
117.192.150.145|235.230.128.19|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
179.2.132.184|179.2.132.184|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
232.207.171.67|232.207.171.67|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
102.89.110.165|156.173.192.193|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
164.169.39.125|221.36.66.46|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
237.152.170.234|237.152.170.234|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
52.163.20.162|192.63.64.12|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
219.112.129.245|219.112.129.245|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
66.64.247.11|23.21.130.28|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
